,D,UD,X,X.1,class,classInt,meanY,meanYmean,meanYstd,newY,order,stdY,InjectionLocation
3534,3,83,3534,151,R,1,179.5714286,123.7647703,46.36538067,180.0045255,20,2.992052966,0
3535,3,83,3535,152,R,1,188.5,123.7647703,46.36538067,191.9410201,21,5.08920426,0
3536,3,83,3536,153,R,1,183.8,123.7647703,46.36538067,183.2822439,22,1.923538406,0
3537,3,83,3537,154,R,1,191,123.7647703,46.36538067,189.7658047,23,2.645751311,0
3538,3,83,3538,155,R,1,191.2222222,123.7647703,46.36538067,190.5684124,24,3.562926388,0
3539,3,83,3539,156,R,1,191.5,123.7647703,46.36538067,192.4088137,25,0.707106781,0
3540,3,83,3540,157,R,1,195.5,123.7647703,46.36538067,196.654554,26,3.535533906,0
3541,3,83,3541,158,R,1,196,123.7647703,46.36538067,191.2236132,27,3.944053189,0
3542,3,83,3542,159,R,1,194,123.7647703,46.36538067,195.0947892,28,2.828427125,0
3543,3,83,3543,160,R,1,187.7058824,123.7647703,46.36538067,192.4832731,29,8.851304324,0
3544,3,83,3544,161,R,1,170.4545455,123.7647703,46.36538067,171.0778364,30,10.89370127,0
3545,3,83,3545,162,R,1,156.8333333,123.7647703,46.36538067,147.2587208,31,14.35850503,0
3546,3,83,3546,163,R,1,148.5,123.7647703,46.36538067,147.9851975,32,1.290994449,0
3547,3,83,3547,164,R,1,143,123.7647703,46.36538067,143.1883897,33,1.290994449,0
3548,3,83,3548,165,R,1,137,123.7647703,46.36538067,135.3154027,34,1,0
3549,3,83,3549,166,R,1,134,123.7647703,46.36538067,132.6526311,35,1,0
3550,3,83,3550,167,R,1,105,123.7647703,46.36538067,105.3241145,36,1,0
3551,3,83,3551,168,R,1,109.1818182,123.7647703,46.36538067,97.3970217,37,7.494240213,0
3552,1,84,3552,45,B,0,91.5,154.7078042,35.72151607,91.27334464,1,0.707106781,0
3553,1,84,3553,46,B,0,87.5,154.7078042,35.72151607,86.54167454,2,1.290994449,0
3554,1,84,3554,47,B,0,88.6,154.7078042,35.72151607,87.48168903,3,3.204163958,0
3555,1,84,3555,48,B,0,102.5,154.7078042,35.72151607,102.4227985,4,0.707106781,0
3556,1,84,3556,49,B,0,111,154.7078042,35.72151607,111.774495,5,1.58113883,0
3557,1,84,3557,50,B,0,123.5,154.7078042,35.72151607,127.2726345,6,1.870828693,0
3558,1,84,3558,51,B,0,132,154.7078042,35.72151607,131.5220914,7,2.738612788,0
3559,1,84,3559,52,B,0,145.25,154.7078042,35.72151607,143.6284279,8,6.765819669,0
3560,1,84,3560,53,B,0,157.2857143,154.7078042,35.72151607,154.9732939,9,4.680252333,0
3561,1,84,3561,54,B,0,163,154.7078042,35.72151607,162.7888158,10,3.207134903,0
3562,1,84,3562,55,B,0,183.5,154.7078042,35.72151607,183.8096011,11,4.760952286,0
3563,1,84,3563,56,B,0,179,154.7078042,35.72151607,179.1475435,12,2.160246899,0
3564,1,84,3564,57,B,0,171.9444444,154.7078042,35.72151607,170.5689342,13,5.985003044,0
3565,1,84,3565,58,B,0,172.5,154.7078042,35.72151607,172.8923291,14,2.449489743,0
3566,1,84,3566,59,B,0,173,154.7078042,35.72151607,173.0426177,15,1.58113883,0
3567,1,84,3567,60,B,0,181.6923077,154.7078042,35.72151607,185.163431,16,4.589564529,0
3568,1,84,3568,61,B,0,188.5,154.7078042,35.72151607,190.4612895,17,0.707106781,0
3569,1,84,3569,62,B,0,192,154.7078042,35.72151607,199.0004453,18,3.31662479,0
3570,1,84,3570,63,B,0,191,154.7078042,35.72151607,195.2388479,19,3.31662479,0
3571,1,84,3571,64,B,0,188.8,154.7078042,35.72151607,185.1764314,20,2.387467277,0
3572,1,84,3572,65,B,0,186.9,154.7078042,35.72151607,190.0038655,21,3.784471195,0
3573,1,84,3573,66,B,0,186.6666667,154.7078042,35.72151607,185.1351542,22,3.16227766,0
3574,1,84,3574,67,B,0,188,154.7078042,35.72151607,188.9208314,23,2.738612788,0
3575,1,84,3575,68,B,0,195.3,154.7078042,35.72151607,205.6583693,24,6.207804935,0
3576,1,84,3576,69,B,0,194.5,154.7078042,35.72151607,191.6558228,25,6.49358658,0
3577,1,84,3577,70,B,0,198,154.7078042,35.72151607,200.5257359,26,4.472135955,0
3578,1,84,3578,71,B,0,197.5,154.7078042,35.72151607,200.9614431,27,3.605551275,0
3579,1,84,3579,72,B,0,198.5,154.7078042,35.72151607,202.327633,28,3.605551275,0
3580,1,84,3580,73,B,0,196,154.7078042,35.72151607,195.8521249,29,2.160246899,0
3581,1,84,3581,74,B,0,181.5714286,154.7078042,35.72151607,188.1696556,30,4.309458037,0
3582,1,84,3582,75,B,0,172,154.7078042,35.72151607,170.004354,31,2.160246899,0
3583,1,84,3583,76,B,0,155.2857143,154.7078042,35.72151607,155.5591528,32,3.638419332,0
3584,1,84,3584,77,B,0,151,154.7078042,35.72151607,150.1830818,33,2.160246899,0
3585,1,84,3585,78,B,0,141.8333333,154.7078042,35.72151607,144.0881837,34,4.448356864,0
3586,1,84,3586,79,B,0,148.6666667,154.7078042,35.72151607,149.0649924,35,2.160246899,0
3587,1,84,3587,80,B,0,143.8333333,154.7078042,35.72151607,146.7528462,36,2.483277404,0
3588,1,84,3588,81,B,0,142,154.7078042,35.72151607,144.43062,37,1.58113883,0
3589,1,84,3589,82,B,0,143.2222222,154.7078042,35.72151607,143.5306105,38,3.073181486,0
3590,1,84,3590,83,B,0,140.7142857,154.7078042,35.72151607,142.3893108,39,3.638419332,0
3591,1,84,3591,84,B,0,133,154.7078042,35.72151607,131.9036642,40,1,0
3592,1,84,3592,85,B,0,129,154.7078042,35.72151607,127.5847454,41,1.58113883,0
3593,1,84,3593,86,B,0,122.5,154.7078042,35.72151607,123.9844907,42,1.290994449,0
3594,1,84,3594,87,B,0,115.5,154.7078042,35.72151607,114.9318359,43,1.290994449,0
3595,1,84,3595,88,B,0,103.5,154.7078042,35.72151607,109.3337079,44,5.916079783,0
3596,1,84,3596,89,B,0,107.5,154.7078042,35.72151607,104.7768429,45,4.760952286,0
3597,2,85,3597,90,B,0,97.9,154.7078042,35.72151607,78.72842095,1,6.999206304,0
3598,2,85,3598,91,B,0,93.11111111,154.7078042,35.72151607,88.79896943,2,2.934469477,0
3599,2,85,3599,92,B,0,101,154.7078042,35.72151607,99.52904253,3,3.31662479,0
3600,2,85,3600,93,B,0,101.5,154.7078042,35.72151607,97.53849505,4,3.027650354,0
3601,2,85,3601,94,B,0,111,154.7078042,35.72151607,110.9375777,5,1.58113883,0
3602,2,85,3602,95,B,0,123.5,154.7078042,35.72151607,124.9247475,6,3.027650354,0
3603,2,85,3603,96,B,0,135.5,154.7078042,35.72151607,136.4131447,7,0.707106781,0
3604,2,85,3604,97,B,0,145,154.7078042,35.72151607,142.1613975,8,2.160246899,0
3605,2,85,3605,98,B,0,153.5,154.7078042,35.72151607,153.9160196,9,1.290994449,0
3606,2,85,3606,99,B,0,158,154.7078042,35.72151607,161.54486,10,2.738612788,0
3607,2,85,3607,100,B,0,168.5,154.7078042,35.72151607,170.0764961,11,4.183300133,0
3608,2,85,3608,101,B,0,181.8,154.7078042,35.72151607,182.9104616,12,4.802776974,0
3609,2,85,3609,102,B,0,190,154.7078042,35.72151607,185.4691167,13,3.894440482,0
3610,2,85,3610,103,B,0,185,154.7078042,35.72151607,185.9455099,14,1.58113883,0
3611,2,85,3611,104,B,0,184,154.7078042,35.72151607,179.0079631,15,2.160246899,0
3612,2,85,3612,105,B,0,186,154.7078042,35.72151607,187.8025015,16,2.738612788,0
3613,2,85,3613,106,B,0,185,154.7078042,35.72151607,183.6154297,17,1.58113883,0
3614,2,85,3614,107,B,0,191,154.7078042,35.72151607,192.7800289,18,5.115336418,0
3615,2,85,3615,108,B,0,185,154.7078042,35.72151607,182.6806747,19,2.738612788,0
3616,2,85,3616,109,B,0,179.8888889,154.7078042,35.72151607,184.528193,20,4.755114206,0
3617,2,85,3617,110,B,0,176.75,154.7078042,35.72151607,179.1249562,21,5.105552533,0
3618,2,85,3618,111,B,0,180.72,154.7078042,35.72151607,189.8641879,22,8.039071256,0
3619,2,85,3619,112,B,0,172.1,154.7078042,35.72151607,168.2816512,23,3.478505426,0
3620,2,85,3620,113,B,0,176,154.7078042,35.72151607,180.8324584,24,2.160246899,0
3621,2,85,3621,114,B,0,194.9166667,154.7078042,35.72151607,189.332464,25,4.166060562,0
3622,2,85,3622,115,B,0,197.5,154.7078042,35.72151607,197.4790024,26,1.290994449,0
3623,2,85,3623,116,B,0,190.0909091,154.7078042,35.72151607,194.8046097,27,3.477198454,0
3624,2,85,3624,117,B,0,170,154.7078042,35.72151607,169.5457074,28,1.58113883,0
3625,2,85,3625,118,B,0,166.5,154.7078042,35.72151607,169.735935,29,3.605551275,0
3626,2,85,3626,119,B,0,166.5,154.7078042,35.72151607,162.090746,30,4.183300133,0
3627,2,85,3627,120,B,0,151,154.7078042,35.72151607,155.47736,31,4.082482905,0
3628,2,85,3628,121,B,0,145.5555556,154.7078042,35.72151607,143.1193889,32,3.503966007,0
3629,2,85,3629,122,B,0,140,154.7078042,35.72151607,140.6196933,33,2.738612788,0
3630,2,85,3630,123,B,0,139,154.7078042,35.72151607,141.8460931,34,3.31662479,0
3631,2,85,3631,124,B,0,129.1875,154.7078042,35.72151607,129.5306399,35,6.62539307,0
3632,2,85,3632,125,B,0,116.25,154.7078042,35.72151607,116.8665967,36,1.707825128,0
3633,2,85,3633,126,B,0,113,154.7078042,35.72151607,111.6542785,37,3.31662479,0
3634,2,85,3634,127,B,0,112,154.7078042,35.72151607,111.1735111,38,2.738612788,0
3635,2,85,3635,128,B,0,101.5,154.7078042,35.72151607,101.1653192,39,1.290994449,0
3636,2,85,3636,129,B,0,100.5,154.7078042,35.72151607,98.27935195,40,1.290994449,0
3637,3,86,3637,130,B,0,97.5,154.7078042,35.72151607,98.42046126,1,2.449489743,0
3638,3,86,3638,131,B,0,96.90909091,154.7078042,35.72151607,96.65003825,2,3.477198454,0
3639,3,86,3639,132,B,0,111,154.7078042,35.72151607,107.3836829,3,3.31662479,0
3640,3,86,3640,133,B,0,111.5,154.7078042,35.72151607,111.95991,4,3.027650354,0
3641,3,86,3641,134,B,0,112.5,154.7078042,35.72151607,112.4585691,5,3.027650354,0
3642,3,86,3642,135,B,0,116.3333333,154.7078042,35.72151607,115.6407712,6,4.879500365,0
3643,3,86,3643,136,B,0,118.5,154.7078042,35.72151607,117.9620637,7,1.870828693,0
3644,3,86,3644,137,B,0,122.1428571,154.7078042,35.72151607,120.0496077,8,2.410295378,0
3645,3,86,3645,138,B,0,139.0909091,154.7078042,35.72151607,134.4821676,9,4.526688535,0
3646,3,86,3646,139,B,0,155.4090909,154.7078042,35.72151607,153.5259867,10,7.075504969,0
3647,3,86,3647,140,B,0,158,154.7078042,35.72151607,152.7695567,11,6.204836823,0
3648,3,86,3648,141,B,0,158.2105263,154.7078042,35.72151607,159.8433519,12,6.416809067,0
3649,3,86,3649,142,B,0,152.7142857,154.7078042,35.72151607,152.7131678,13,2.690370837,0
3650,3,86,3650,143,B,0,150,154.7078042,35.72151607,137.1934958,14,5.049752469,0
3651,3,86,3651,144,B,0,163.5,154.7078042,35.72151607,162.7415923,15,4.183300133,0
3652,3,86,3652,145,B,0,163,154.7078042,35.72151607,167.9052114,16,3.31662479,0
3653,3,86,3653,146,B,0,157.5,154.7078042,35.72151607,151.9341519,17,5.08920426,0
3654,3,86,3654,147,B,0,152.9230769,154.7078042,35.72151607,157.1957522,18,4.030333701,0
3655,3,86,3655,148,B,0,152.3571429,154.7078042,35.72151607,146.9198268,19,4.413391211,0
3656,3,86,3656,149,B,0,158.4285714,154.7078042,35.72151607,157.7372661,20,5.061526214,0
3657,3,86,3657,150,B,0,162,154.7078042,35.72151607,161.2354172,21,1.58113883,0
3658,3,86,3658,151,B,0,169.3076923,154.7078042,35.72151607,162.5684978,22,7.728568382,0
3659,3,86,3659,152,B,0,174.5,154.7078042,35.72151607,171.8650311,23,4.760952286,0
3660,3,86,3660,153,B,0,164.7142857,154.7078042,35.72151607,162.7940198,24,2.563479778,0
3661,3,86,3661,154,B,0,166,154.7078042,35.72151607,168.2350919,25,1.58113883,0
3662,3,86,3662,155,B,0,177.5,154.7078042,35.72151607,177.9988482,26,0.707106781,0
3663,3,86,3663,156,B,0,181,154.7078042,35.72151607,180.903591,27,2.160246899,0
3664,3,86,3664,157,B,0,178.5,154.7078042,35.72151607,186.3483178,28,3.605551275,0
3665,3,86,3665,158,B,0,178.5,154.7078042,35.72151607,179.5864306,29,3.605551275,0
3666,3,86,3666,159,B,0,167.1176471,154.7078042,35.72151607,165.8167563,30,5.829690739,0
3667,3,86,3667,160,B,0,153,154.7078042,35.72151607,154.2977927,31,3.31662479,0
3668,3,86,3668,161,B,0,152.5,154.7078042,35.72151607,150.0486471,32,3.605551275,0
3669,3,86,3669,162,B,0,137,154.7078042,35.72151607,143.3110444,33,2.160246899,0
3670,3,86,3670,163,B,0,132.5,154.7078042,35.72151607,132.6340284,34,1.290994449,0
3671,3,86,3671,164,B,0,123,154.7078042,35.72151607,128.4647086,35,2.738612788,0
3672,3,86,3672,165,B,0,121,154.7078042,35.72151607,121.9478916,36,3.31662479,0
3673,3,86,3673,166,B,0,110,154.7078042,35.72151607,110.3113898,37,3.31662479,0
3674,3,86,3674,167,B,0,105.5,154.7078042,35.72151607,105.4495268,38,1.870828693,0
3675,3,86,3675,168,B,0,96.5,154.7078042,35.72151607,92.67324028,39,2.449489743,0
3676,3,86,3676,169,B,0,96.5,154.7078042,35.72151607,96.32676425,40,2.449489743,0
3677,3,86,3677,170,B,0,91.83333333,154.7078042,35.72151607,93.37788243,41,2.316606714,0
3678,4,87,3678,171,B,0,86.5,154.7078042,35.72151607,88.62876143,1,2.449489743,0
3679,4,87,3679,172,B,0,87.5,154.7078042,35.72151607,90.2033282,2,2.449489743,0
3680,4,87,3680,173,B,0,94,154.7078042,35.72151607,84.39936721,3,3.894440482,0
3681,4,87,3681,174,B,0,99.5,154.7078042,35.72151607,101.6886271,4,1.290994449,0
3682,4,87,3682,175,B,0,105.5,154.7078042,35.72151607,108.704463,5,1.290994449,0
3683,4,87,3683,176,B,0,105,154.7078042,35.72151607,106.8662205,6,2.738612788,0
3684,4,87,3684,177,B,0,108.5,154.7078042,35.72151607,110.4161949,7,1.290994449,0
3685,4,87,3685,178,B,0,123.8421053,154.7078042,35.72151607,127.400861,8,5.871429486,0
3686,4,87,3686,179,B,0,145,154.7078042,35.72151607,152.5395757,9,4.242640687,0
3687,4,87,3687,180,B,0,154.4166667,154.7078042,35.72151607,151.9374324,10,3.75277675,0
3688,4,87,3688,181,B,0,159.6666667,154.7078042,35.72151607,164.8734405,11,5.163977795,0
3689,4,87,3689,182,B,0,174.5,154.7078042,35.72151607,172.0095408,12,3.027650354,0
3690,4,87,3690,183,B,0,180.5,154.7078042,35.72151607,184.4322056,13,3.027650354,0
3691,4,87,3691,184,B,0,181.5,154.7078042,35.72151607,183.0562649,14,8.803408431,0
3692,4,87,3692,185,B,0,189,154.7078042,35.72151607,191.3407566,15,3.894440482,0
3693,4,87,3693,186,B,0,193,154.7078042,35.72151607,195.7375466,16,2.160246899,0
3694,4,87,3694,187,B,0,189.5,154.7078042,35.72151607,187.4257033,17,4.183300133,0
3695,4,87,3695,188,B,0,200.5,154.7078042,35.72151607,208.4208334,18,5.916079783,0
3696,4,87,3696,189,B,0,198.9473684,154.7078042,35.72151607,204.2498165,19,5.720078517,0
3697,4,87,3697,190,B,0,205.8,154.7078042,35.72151607,204.8536486,20,6.296197683,0
3698,4,87,3698,191,B,0,205,154.7078042,35.72151607,205.4406897,21,3.894440482,0
3699,4,87,3699,192,B,0,207.5,154.7078042,35.72151607,205.331737,22,2.449489743,0
3700,4,87,3700,193,B,0,209,154.7078042,35.72151607,204.7944503,23,1.58113883,0
3701,4,87,3701,194,B,0,212,154.7078042,35.72151607,214.1972779,24,2.160246899,0
3702,4,87,3702,195,B,0,207.5,154.7078042,35.72151607,205.6547219,25,3.605551275,0
3703,4,87,3703,196,B,0,196,154.7078042,35.72151607,197.4335697,26,4.472135955,0
3704,4,87,3704,197,B,0,197,154.7078042,35.72151607,196.6586673,27,2.160246899,0
3705,4,87,3705,198,B,0,211,154.7078042,35.72151607,207.5582665,28,2.160246899,0
3706,4,87,3706,199,B,0,212,154.7078042,35.72151607,211.8958623,29,2.738612788,0
3707,4,87,3707,200,B,0,206,154.7078042,35.72151607,206.1949259,30,2.738612788,0
3708,4,87,3708,201,B,0,195,154.7078042,35.72151607,193.0387599,31,2.738612788,0
3709,4,87,3709,202,B,0,194.5,154.7078042,35.72151607,192.0798177,32,2.449489743,0
3710,4,87,3710,203,B,0,192.9090909,154.7078042,35.72151607,188.1641474,33,3.477198454,0
3711,4,87,3711,204,B,0,167.9047619,154.7078042,35.72151607,178.87926,34,7.917731758,0
3712,4,87,3712,205,B,0,152.5555556,154.7078042,35.72151607,152.7718043,35,6.16653418,0
3713,4,87,3713,206,B,0,143.5,154.7078042,35.72151607,148.1468807,36,4.760952286,0
3714,4,87,3714,207,B,0,143.5,154.7078042,35.72151607,146.3977674,37,4.760952286,0
3715,4,87,3715,208,B,0,142,154.7078042,35.72151607,141.6236686,38,3.31662479,0
3716,4,87,3716,209,B,0,142.5,154.7078042,35.72151607,148.3784877,39,3.027650354,0
3717,4,87,3717,210,B,0,146,154.7078042,35.72151607,143.9400626,40,5.049752469,0
3718,4,87,3718,211,B,0,141.75,154.7078042,35.72151607,152.8541231,41,4.062019202,0
3719,4,87,3719,212,B,0,129,154.7078042,35.72151607,129.6791515,42,1.58113883,0
3720,5,88,3720,213,B,0,122.5,154.7078042,35.72151607,122.3592994,1,0.707106781,0
3721,5,88,3721,214,B,0,111,154.7078042,35.72151607,112.0976107,2,2.738612788,0
3722,5,88,3722,215,B,0,112.5,154.7078042,35.72151607,111.224111,3,1.870828693,0
3723,5,88,3723,216,B,0,127.5,154.7078042,35.72151607,125.7513756,4,2.449489743,0
3724,5,88,3724,217,B,0,137,154.7078042,35.72151607,135.9374201,5,1.58113883,0
3725,5,88,3725,218,B,0,141.5,154.7078042,35.72151607,139.0988423,6,4.7644517,0
3726,5,88,3726,219,B,0,148.5454545,154.7078042,35.72151607,154.7501266,7,5.106146029,0
3727,5,88,3727,220,B,0,176.5,154.7078042,35.72151607,176.8472134,8,0.707106781,0
3728,5,88,3728,221,B,0,190,154.7078042,35.72151607,188.057801,9,1.58113883,0
3729,5,88,3729,224,B,0,216.8333333,154.7078042,35.72151607,214.1874903,10,3.311595789,0
3730,5,88,3730,225,B,0,207.3333333,154.7078042,35.72151607,202.8205117,11,2.081665999,0
3731,5,88,3731,226,B,0,206.5,154.7078042,35.72151607,206.2031475,12,1.870828693,0
3732,5,88,3732,227,B,0,208.5,154.7078042,35.72151607,211.7942442,13,3.605551275,0
3733,5,88,3733,228,B,0,229,154.7078042,35.72151607,228.4799014,14,1.58113883,0
3734,5,88,3734,229,B,0,227,154.7078042,35.72151607,224.1878379,15,2.738612788,0
3735,5,88,3735,230,B,0,226.5,154.7078042,35.72151607,233.3984522,16,3.605551275,0
3736,5,88,3736,231,B,0,220.6666667,154.7078042,35.72151607,221.9967643,17,1.527525232,0
3737,5,88,3737,232,B,0,217.5,154.7078042,35.72151607,218.1455551,18,1.290994449,0
3738,5,88,3738,233,B,0,218,154.7078042,35.72151607,219.519532,19,1,0
3739,5,88,3739,234,B,0,220.5,154.7078042,35.72151607,220.359731,20,1.870828693,0
3740,5,88,3740,235,B,0,219.0833333,154.7078042,35.72151607,221.6395101,21,4.316107955,0
3741,5,88,3741,236,B,0,217.4615385,154.7078042,35.72151607,216.9171588,22,6.923575481,0
3742,5,88,3742,237,B,0,223.5,154.7078042,35.72151607,222.8391327,23,1.870828693,0
3743,5,88,3743,238,B,0,211.4,154.7078042,35.72151607,210.4319529,24,4.115013163,0
3744,5,88,3744,239,B,0,203,154.7078042,35.72151607,200.2815823,25,3.651483717,0
3745,5,88,3745,240,B,0,205.5,154.7078042,35.72151607,208.0533367,26,3.027650354,0
3746,5,88,3746,241,B,0,214,154.7078042,35.72151607,214.8570799,27,4.472135955,0
3747,5,88,3747,242,B,0,197.6363636,154.7078042,35.72151607,196.7516505,28,4.056420276,0
3748,5,88,3748,243,B,0,189.8,154.7078042,35.72151607,189.284239,29,1.923538406,0
3749,5,88,3749,244,B,0,185,154.7078042,35.72151607,182.629833,30,2.927700219,0
3750,5,88,3750,245,B,0,182,154.7078042,35.72151607,172.6799764,31,6.08276253,0
3751,5,88,3751,246,B,0,173,154.7078042,35.72151607,173.310163,32,3.31662479,0
3752,5,88,3752,247,B,0,165.5,154.7078042,35.72151607,165.9181721,33,1.870828693,0
3753,5,88,3753,248,B,0,166,154.7078042,35.72151607,165.6407976,34,1,0
3754,5,88,3754,249,B,0,167,154.7078042,35.72151607,169.5480403,35,2.160246899,0
3755,5,88,3755,250,B,0,152.5,154.7078042,35.72151607,148.4994987,36,3.027650354,0
3756,5,88,3756,251,B,0,145.2,154.7078042,35.72151607,148.7641616,37,1.923538406,0
3757,5,88,3757,252,B,0,133.4444444,154.7078042,35.72151607,130.2151755,38,3.431876714,0
3758,5,88,3758,253,B,0,130.5,154.7078042,35.72151607,132.3098819,39,1.870828693,0
3759,5,88,3759,254,B,0,119.7142857,154.7078042,35.72151607,117.915222,40,2.870208222,0
3760,5,88,3760,255,B,0,114.5,154.7078042,35.72151607,113.9626772,41,1.290994449,0
3761,5,88,3761,256,B,0,111.4166667,154.7078042,35.72151607,107.6201738,42,3.75277675,0
3762,6,89,3762,257,B,0,114.1666667,154.7078042,35.72151607,111.1335671,1,2.316606714,0
3763,6,89,3763,258,B,0,113.5,154.7078042,35.72151607,112.6064859,2,4.183300133,0
3764,6,89,3764,259,B,0,116.5,154.7078042,35.72151607,115.0616758,3,3.027650354,0
3765,6,89,3765,260,B,0,122.5714286,154.7078042,35.72151607,119.7330761,4,2.992052966,0
3766,6,89,3766,261,B,0,147.5,154.7078042,35.72151607,145.1137518,5,5.916079783,0
3767,6,89,3767,262,B,0,162.5,154.7078042,35.72151607,163.5049069,6,2.449489743,0
3768,6,89,3768,263,B,0,172.5,154.7078042,35.72151607,171.3578786,7,7.071067812,0
3769,6,89,3769,264,B,0,166.5,154.7078042,35.72151607,168.3808194,8,4.760952286,0
3770,6,89,3770,265,B,0,171.2666667,154.7078042,35.72151607,164.7074808,9,7.401415566,0
3771,6,89,3771,266,B,0,177.6666667,154.7078042,35.72151607,171.2306227,10,5.656854249,0
3772,6,89,3772,267,B,0,160.44,154.7078042,35.72151607,148.1929443,11,8.144937078,0
3773,6,89,3773,268,B,0,148.4444444,154.7078042,35.72151607,146.9693548,12,3.574601765,0
3774,6,89,3774,269,B,0,146,154.7078042,35.72151607,148.6688003,13,5.049752469,0
3775,6,89,3775,270,B,0,153,154.7078042,35.72151607,153.3637084,14,1.58113883,0
3776,6,89,3776,271,B,0,163.5,154.7078042,35.72151607,162.3526579,15,5.338539126,0
3777,6,89,3777,272,B,0,175,154.7078042,35.72151607,171.1646961,16,3.894440482,0
3778,6,89,3778,273,B,0,176.4,154.7078042,35.72151607,180.8589581,17,5.329165038,0
3779,6,89,3779,274,B,0,181.16,154.7078042,35.72151607,185.0579158,18,7.624959016,0
3780,6,89,3780,275,B,0,170.8,154.7078042,35.72151607,168.4693769,19,7.052186422,0
3781,6,89,3781,276,B,0,167,154.7078042,35.72151607,157.9804168,20,4.163331999,0
3782,6,89,3782,277,B,0,169.5,154.7078042,35.72151607,171.1234618,21,3.027650354,0
3783,6,89,3783,278,B,0,172,154.7078042,35.72151607,177.0279668,22,5.049752469,0
3784,6,89,3784,279,B,0,159,154.7078042,35.72151607,156.6456751,23,5.049752469,0
3785,6,89,3785,280,B,0,167,154.7078042,35.72151607,167.5493442,24,1.58113883,0
3786,6,89,3786,281,B,0,170.6,154.7078042,35.72151607,170.480817,25,3.204163958,0
3787,6,89,3787,282,B,0,173,154.7078042,35.72151607,171.7140095,26,2.160246899,0
3788,6,89,3788,283,B,0,175.875,154.7078042,35.72151607,175.4352466,27,5.667892024,0
3789,6,89,3789,284,B,0,171.5,154.7078042,35.72151607,172.7730054,28,11.11305539,0
3790,6,89,3790,285,B,0,176,154.7078042,35.72151607,159.4615234,29,8.514693183,0
3791,6,89,3791,286,B,0,168.5,154.7078042,35.72151607,169.3357074,30,4.183300133,0
3792,6,89,3792,287,B,0,167.5,154.7078042,35.72151607,164.4294298,31,5.338539126,0
3793,6,89,3793,288,B,0,154.5,154.7078042,35.72151607,153.9523716,32,2.449489743,0
3794,6,89,3794,289,B,0,138.5,154.7078042,35.72151607,138.4221868,33,0.707106781,0
3795,6,89,3795,290,B,0,133.5714286,154.7078042,35.72151607,130.4541133,34,2.992052966,0
3796,6,89,3796,291,B,0,126,154.7078042,35.72151607,126.345979,35,1.58113883,0
3797,6,89,3797,292,B,0,123.5,154.7078042,35.72151607,122.7436359,36,1.290994449,0
3798,6,89,3798,293,B,0,121,154.7078042,35.72151607,118.6971131,37,2.738612788,0
3799,6,89,3799,294,B,0,108.5,154.7078042,35.72151607,106.6239858,38,2.449489743,0
3800,6,89,3800,295,B,0,110,154.7078042,35.72151607,115.4040526,39,2.160246899,0
3801,6,89,3801,296,B,0,107.5,154.7078042,35.72151607,109.9168381,40,1.870828693,0
3802,6,89,3802,297,B,0,107,154.7078042,35.72151607,105.3519399,41,2.160246899,0
3803,7,90,3803,298,B,0,96,154.7078042,35.72151607,96.8305335,1,3.31662479,0
3804,7,90,3804,299,B,0,99.5,154.7078042,35.72151607,99.76785552,2,1.290994449,0
3805,7,90,3805,300,B,0,115,154.7078042,35.72151607,110.8763134,3,3.31662479,0
3806,7,90,3806,301,B,0,116.5,154.7078042,35.72151607,119.036399,4,3.605551275,0
3807,7,90,3807,302,B,0,131.125,154.7078042,35.72151607,125.2729507,5,2.90012315,0
3808,7,90,3808,303,B,0,138.5,154.7078042,35.72151607,139.26641,6,1.290994449,0
3809,7,90,3809,304,B,0,140,154.7078042,35.72151607,141.2636181,7,1.58113883,0
3810,7,90,3810,305,B,0,152.6666667,154.7078042,35.72151607,146.6722331,8,3.055050463,0
3811,7,90,3811,306,B,0,164.1111111,154.7078042,35.72151607,159.7847716,9,2.934469477,0
3812,7,90,3812,307,B,0,178.3571429,154.7078042,35.72151607,178.9462534,10,6.058778029,0
3813,7,90,3813,308,B,0,190.875,154.7078042,35.72151607,201.8810932,11,3.270539492,0
3814,7,90,3814,309,B,0,193.4,154.7078042,35.72151607,196.0417185,12,2.701851217,0
3815,7,90,3815,310,B,0,203,154.7078042,35.72151607,206.8438384,13,3.31662479,0
3816,7,90,3816,311,B,0,203.5,154.7078042,35.72151607,200.685348,14,3.605551275,0
3817,7,90,3817,312,B,0,196,154.7078042,35.72151607,196.0254273,15,1,0
3818,7,90,3818,313,B,0,197,154.7078042,35.72151607,197.9612226,16,1,0
3819,7,90,3819,314,B,0,203,154.7078042,35.72151607,205.4820308,17,3.31662479,0
3820,7,90,3820,315,B,0,199.8181818,154.7078042,35.72151607,193.9599194,18,3.600505015,0
3821,7,90,3821,316,B,0,197.5,154.7078042,35.72151607,189.3956983,19,4.183300133,0
3822,7,90,3822,317,B,0,206.5,154.7078042,35.72151607,202.297676,20,4.760952286,0
3823,7,90,3823,318,B,0,200.5,154.7078042,35.72151607,200.888517,21,1.290994449,0
3824,7,90,3824,319,B,0,195,154.7078042,35.72151607,189.2275964,22,3.535533906,0
3825,7,90,3825,320,B,0,180.5,154.7078042,35.72151607,185.5048799,23,5.338539126,0
3826,7,90,3826,321,B,0,173.3,154.7078042,35.72151607,171.330976,24,8.300602388,0
