,X,newY
2517,2517,208.5331024
2518,2518,205.470895
2519,2519,193.9322477
2520,2520,195.5321261
2521,2521,207.2007829
2522,2522,210.6519421
2523,2523,202.2638138
2524,2524,198.7142427
2525,2525,196.0385932
2526,2526,196.2402634
2527,2527,164.2787803
2528,2528,143.4905462
2529,2529,156.7309299
2530,2530,149.0737063
2531,2531,138.2448647
2532,2532,142.4007518
2533,2533,146.325274
2534,2534,142.2827484
2535,2535,130.4972921
2536,2536,122.0228456
2537,2537,108.5829217
2538,2538,111.1056406
2539,2539,124.5441163
2540,2540,136.9127555
2541,2541,145.8190073
2542,2542,154.0808123
2543,2543,176.3106297
2544,2544,191.3047486
2545,2545,214.0630572
2546,2546,206.7644534
2547,2547,208.5684261
2548,2548,205.7243762
2549,2549,230.1483751
2550,2550,229.0595845
2551,2551,223.0776027
2552,2552,220.2566612
2553,2553,220.0656145
2554,2554,219.67069
2555,2555,218.4292703
2556,2556,216.140899
2557,2557,211.5880175
2558,2558,223.8237057
2559,2559,211.2499897
2560,2560,208.1697686
2561,2561,209.1977617
2562,2562,214.3225539
2563,2563,192.2091514
2564,2564,190.4830305
2565,2565,184.8421413
2566,2566,179.490321
2567,2567,179.2522628
2568,2568,165.564179
2569,2569,165.0147379
2570,2570,167.4810153
2571,2571,144.4837705
2572,2572,146.8538501
2573,2573,131.529491
2574,2574,125.3832655
2575,2575,118.6472162
2576,2576,114.9384247
2577,2577,113.0602748
2578,2578,115.8678808
2579,2579,121.5856661
2580,2580,122.5089926
2581,2581,124.022315
2582,2582,157.7440012
2583,2583,163.5494789
2584,2584,168.9024907
2585,2585,166.9434724
2586,2586,169.6249152
2587,2587,176.8471479
2588,2588,168.4931531
2589,2589,140.6127288
2590,2590,150.4194538
2591,2591,152.3672769
2592,2592,154.0781565
2593,2593,174.5060833
2594,2594,183.3005363
2595,2595,184.5922602
2596,2596,167.0960497
2597,2597,172.6238688
2598,2598,173.9841911
2599,2599,172.6714675
2600,2600,157.02109
2601,2601,167.6984878
2602,2602,168.1036901
2603,2603,171.8706279
2604,2604,177.8519876
2605,2605,140.4318972
2606,2606,193.1956017
2607,2607,168.8503248
2608,2608,175.6343733
2609,2609,158.2267947
2610,2610,137.7908961
2611,2611,131.5643342
2612,2612,124.9895204
2613,2613,123.0596524
2614,2614,119.5795928
2615,2615,107.522646
2616,2616,111.8858691
2617,2617,110.8051085
2618,2618,107.2204714
2619,2619,91.90027044
2620,2620,99.04434958
2621,2621,114.016179
2622,2622,122.5876526
2623,2623,130.8206685
2624,2624,138.4295563
2625,2625,139.7725685
2626,2626,152.5344908
2627,2627,163.7322622
2628,2628,173.206298
2629,2629,201.6423718
2630,2630,193.4668675
2631,2631,202.705213
2632,2632,199.1055625
2633,2633,194.8362691
2634,2634,195.9703775
2635,2635,207.7736845
2636,2636,203.7458329
2637,2637,189.8384524
2638,2638,207.8007792
2639,2639,201.8476812
2640,2640,201.0760364
2641,2641,177.2869282
2642,2642,159.4744338
2643,2643,152.7239871
2644,2644,167.9952029
2645,2645,166.7804365
2646,2646,153.9765408
2647,2647,167.4585806
2648,2648,150.8772276
2649,2649,147.9423778
2650,2650,143.9608936
2651,2651,131.406373
2652,2652,131.2538626
2653,2653,122.0609675
2654,2654,125.7919966
2655,2655,106.4030635
2656,2656,100.6834624
2657,2657,96.01260737
2658,2658,101.0794782
2659,2659,102.3468719
2660,2660,119.2664616
2661,2661,156.8063366
2662,2662,157.8725693
2663,2663,149.9653656
2664,2664,148.5470742
2665,2665,155.2601852
2666,2666,154.5966509
2667,2667,172.0284078
2668,2668,170.9165992
2669,2669,177.3969232
2670,2670,193.9024829
2671,2671,186.6200454
2672,2672,188.4295914
2673,2673,188.4675038
2674,2674,197.0171632
2675,2675,201.5682623
2676,2676,195.8756265
2677,2677,191.2534026
2678,2678,197.6245205
2679,2679,199.2052706
2680,2680,202.8307626
2681,2681,206.9364203
2682,2682,204.5218622
2683,2683,203.7621251
2684,2684,209.1127459
2685,2685,195.0978246
2686,2686,212.4309613
2687,2687,216.4413054
2688,2688,213.8736935
2689,2689,190.8753949
2690,2690,176.9331768
2691,2691,157.5164872
2692,2692,144.104858
2693,2693,186.5172307
2694,2694,147.1791937
2695,2695,133.317135
2696,2696,132.8540647
2697,2697,135.8303468
2698,2698,135.3103048
2699,2699,133.0217385
2700,2700,126.3096193
2701,2701,128.2555763
2702,2702,141.6741217
2703,2703,128.2564752
2704,2704,116.0592854
2705,2705,144.680267
2706,2706,133.3184592
2707,2707,143.9192072
2708,2708,153.2420247
2709,2709,153.0583378
2710,2710,149.0195259
2711,2711,152.3588399
2712,2712,161.0492902
2713,2713,167.6814855
2714,2714,184.8787388
2715,2715,163.8455877
2716,2716,169.6549529
2717,2717,172.9200192
2718,2718,194.4826183
2719,2719,194.4141256
2720,2720,186.458294
2721,2721,193.3723571
2722,2722,199.1937285
2723,2723,200.5684816
2724,2724,193.3719291
2725,2725,209.5339049
2726,2726,208.2478884
2727,2727,195.7843063
2728,2728,187.8011693
2729,2729,205.2285041
2730,2730,208.6770012
2731,2731,219.7880796
2732,2732,199.0616031
2733,2733,188.1702091
2734,2734,184.8403187
2735,2735,175.9632086
2736,2736,149.8914332
2737,2737,153.7981111
2738,2738,162.5443995
2739,2739,152.4300935
2740,2740,141.6065321
2741,2741,118.1442808
2742,2742,121.8833922
2743,2743,118.447675
2744,2744,116.6140283
2745,2745,114.8616478
2746,2746,115.9098314
2747,2747,112.6221644
2748,2748,117.1859921
2749,2749,117.082635
2750,2750,112.3096637
2751,2751,120.1632801
2752,2752,154.0627823
2753,2753,156.9900535
2754,2754,161.928333
2755,2755,165.3173531
2756,2756,168.04971
2757,2757,181.6228262
2758,2758,166.9627907
2759,2759,170.6015253
2760,2760,175.104508
2761,2761,170.5067972
2762,2762,166.5845644
2763,2763,170.6569402
2764,2764,180.4440786
2765,2765,181.5395508
2766,2766,186.5611479
2767,2767,184.5835264
2768,2768,188.2344009
2769,2769,189.7730498
2770,2770,192.1946017
2771,2771,197.1938672
2772,2772,192.3249315
2773,2773,191.634444
2774,2774,194.7982329
2775,2775,154.6524345
2776,2776,162.8540852
2777,2777,144.6424929
2778,2778,144.4740098
2779,2779,137.3603065
2780,2780,133.2450904
2781,2781,104.1249831
2782,2782,105.7611354
2783,2783,107.7057346
2784,2784,99.7243367
2785,2785,107.4891755
2786,2786,98.60093278
2787,2787,108.8382525
2788,2788,98.09265339
2789,2789,107.0297934
2790,2790,95.84837646
2791,2791,109.2419036
2792,2792,122.9350286
2793,2793,126.1611498
2794,2794,130.2118915
2795,2795,142.2815365
2796,2796,138.9809099
2797,2797,139.2913699
2798,2798,152.2630707
2799,2799,138.1510313
2800,2800,157.159985
2801,2801,175.8517009
2802,2802,177.8227034
2803,2803,182.0210814
2804,2804,178.2435335
2805,2805,184.1758221
2806,2806,172.5238686
2807,2807,188.784252
2808,2808,193.9618673
2809,2809,205.2009878
2810,2810,199.5279516
2811,2811,192.3273738
2812,2812,206.4839408
2813,2813,195.1583319
2814,2814,193.1421214
2815,2815,197.7286557
2816,2816,195.6554823
2817,2817,202.8715807
2818,2818,187.1012029
2819,2819,194.1726333
2820,2820,197.6755472
2821,2821,203.100687
2822,2822,173.823314
2823,2823,187.9829461
2824,2824,164.0506888
2825,2825,163.9517334
2826,2826,160.2110626
2827,2827,113.1114173
2828,2828,73.71395068
2829,2829,31.84303786
2830,2830,69.1929786
2831,2831,76.99656269
2832,2832,74.79775384
2833,2833,72.85668855
2834,2834,69.61339633
2835,2835,99.82170296
2836,2836,97.94146367
2837,2837,114.2411236
2838,2838,133.0602996
2839,2839,189.6972739
2840,2840,148.5920249
2841,2841,151.9522079
2842,2842,156.2586527
2843,2843,154.4859677
2844,2844,170.2104143
2845,2845,179.225095
2846,2846,188.7087069
2847,2847,190.4760832
2848,2848,186.6015279
2849,2849,192.1190785
2850,2850,201.0250507
2851,2851,194.3685718
2852,2852,197.1915281
2853,2853,195.4649975
2854,2854,191.0657477
2855,2855,202.5397818
2856,2856,198.8666178
2857,2857,199.9972782
2858,2858,204.4038984
2859,2859,202.6054739
2860,2860,204.2610333
2861,2861,209.5213035
2862,2862,217.4685951
2863,2863,214.2875532
2864,2864,216.4029834
2865,2865,203.757185
2866,2866,200.7066696
2867,2867,178.6927722
2868,2868,152.3384269
2869,2869,132.5911626
2870,2870,141.9113225
2871,2871,148.5539233
2872,2872,137.2399412
2873,2873,133.1626199
2874,2874,134.6576076
2875,2875,133.6211439
2876,2876,129.262681
2877,2877,129.5385652
2878,2878,129.5791679
2879,2879,136.4775527
2880,2880,129.2036248
2881,2881,133.9272163
2882,2882,142.1700008
2883,2883,131.9787596
2884,2884,145.5657936
2885,2885,147.916596
2886,2886,161.741041
2887,2887,149.8560903
2888,2888,154.1052166
2889,2889,154.4620228
2890,2890,163.7584606
2891,2891,181.0448198
2892,2892,172.5318367
2893,2893,172.3120172
2894,2894,165.9401414
2895,2895,167.6731575
2896,2896,193.9536809
2897,2897,201.9825691
2898,2898,193.4797362
2899,2899,198.0984466
2900,2900,198.9949202
2901,2901,203.2290931
2902,2902,200.4776329
2903,2903,204.4540167
2904,2904,223.5103495
2905,2905,197.2923401
2906,2906,208.1875201
2907,2907,213.5678738
2908,2908,185.1416162
2909,2909,186.5844943
2910,2910,190.9842105
2911,2911,202.0943165
2912,2912,160.6975995
2913,2913,159.2829493
2914,2914,171.3483829
2915,2915,164.4535815
2916,2916,156.2419633
2917,2917,150.6726878
2918,2918,120.0520123
2919,2919,120.0740067
2920,2920,123.0073977
2921,2921,118.3249482
2922,2922,114.1746022
2923,2923,113.1123988
2924,2924,108.9504555
2925,2925,113.1938991
2926,2926,117.2718419
2927,2927,160.5834055
2928,2928,122.9441743
2929,2929,159.8566796
2930,2930,158.0443289
2931,2931,163.4205304
2932,2932,163.9209378
2933,2933,166.4711352
2934,2934,173.1211052
2935,2935,166.2000964
2936,2936,167.1232022
2937,2937,168.7570817
2938,2938,160.44455
2939,2939,165.9234679
2940,2940,182.6320901
2941,2941,179.9675099
2942,2942,176.2955467
2943,2943,182.8117166
2944,2944,180.7384685
2945,2945,185.307884
2946,2946,183.9567063
2947,2947,191.8823428
2948,2948,193.1483785
2949,2949,189.5514643
2950,2950,194.4812697
2951,2951,186.6504024
2952,2952,159.0883876
2953,2953,153.1222373
2954,2954,147.1023272
2955,2955,144.1233818
2956,2956,136.3859129
2957,2957,132.7016753
2958,2958,106.7790237
2959,2959,114.495302
2960,2960,91.79575262
2961,2961,87.97800519
2962,2962,84.2445028
2963,2963,102.752357
2964,2964,110.2825835
2965,2965,123.7273266
2966,2966,130.7238478
2967,2967,156.676139
2968,2968,153.81445
2969,2969,162.5379056
2970,2970,185.4680867
2971,2971,179.9058691
2972,2972,169.8239272
2973,2973,170.0768662
2974,2974,173.0845566
2975,2975,176.8613362
2976,2976,187.8658799
2977,2977,195.4745058
2978,2978,193.1209
2979,2979,190.2628038
2980,2980,184.4069537
2981,2981,187.4709426
2982,2982,186.8806042
2983,2983,199.1200361
2984,2984,209.6393023
2985,2985,192.2239833
2986,2986,194.3923409
2987,2987,201.4042046
2988,2988,195.7722847
2989,2989,183.3092618
2990,2990,173.138551
2991,2991,152.6505839
2992,2992,148.2251942
2993,2993,144.3234179
2994,2994,146.9189634
2995,2995,143.5023579
2996,2996,140.1544771
2997,2997,141.5874231
2998,2998,144.4396103
2999,2999,133.0927315
3000,3000,128.1976502
3001,3001,123.9690453
3002,3002,114.0423468
3003,3003,92.31682696
3004,3004,105.5589708
3005,3005,105.4325305
3006,3006,89.22201643
3007,3007,105.2123723
3008,3008,101.1441132
3009,3009,110.5921127
3010,3010,123.3955893
3011,3011,135.268129
3012,3012,143.8611525
3013,3013,153.0506493
3014,3014,156.4028116
3015,3015,162.9606074
3016,3016,184.4962094
3017,3017,186.2810455
3018,3018,183.4189983
3019,3019,189.3344945
3020,3020,189.2518605
3021,3021,184.7381454
3022,3022,185.9094666
3023,3023,185.1306325
3024,3024,184.4119722
3025,3025,172.79133
3026,3026,177.6653526
3027,3027,174.5638011
3028,3028,178.5570581
3029,3029,196.6615248
3030,3030,194.0928353
3031,3031,192.7888015
3032,3032,169.3265134
3033,3033,172.1756836
3034,3034,159.3850575
3035,3035,155.2615371
3036,3036,146.7565794
3037,3037,137.1830911
3038,3038,141.0516613
3039,3039,132.4817168
3040,3040,117.699207
3041,3041,110.3027084
3042,3042,113.7461364
3043,3043,104.2430774
3044,3044,102.3439284
3045,3045,96.24979881
3046,3046,96.54481302
3047,3047,112.5503806
3048,3048,115.2238919
3049,3049,112.7099358
3050,3050,122.9105323
3051,3051,120.6537773
3052,3052,121.9279181
3053,3053,141.428843
3054,3054,148.3842116
3055,3055,150.1652861
3056,3056,154.5636119
3057,3057,152.8046198
3058,3058,149.0035678
3059,3059,162.7028055
3060,3060,167.6071907
3061,3061,160.6610845
3062,3062,153.0244673
3063,3063,148.8588441
3064,3064,159.7151242
3065,3065,160.7596836
3066,3066,163.7966538
3067,3067,169.1704785
3068,3068,163.0383596
3069,3069,166.4342553
3070,3070,177.3089603
3071,3071,181.3239653
3072,3072,178.0469648
3073,3073,180.5217688
3074,3074,173.7841666
3075,3075,158.7944025
3076,3076,156.9446756
3077,3077,138.0526961
3078,3078,134.4125412
3079,3079,120.8081941
3080,3080,121.3691821
3081,3081,108.7922713
3082,3082,107.4036777
3083,3083,93.99992982
3084,3084,97.12658391
3085,3085,94.99645556
3086,3086,86.33503158
3087,3087,82.27982136
3088,3088,90.00843152
3089,3089,97.59750822
3090,3090,106.0783745
3091,3091,105.7732867
3092,3092,108.9193039
3093,3093,114.7392329
3094,3094,140.1720468
3095,3095,155.362047
3096,3096,157.1518962
3097,3097,175.8007966
3098,3098,182.1800907
3099,3099,176.0935845
3100,3100,182.6003553
3101,3101,196.7226985
3102,3102,193.9007476
3103,3103,204.1630879
3104,3104,209.1289354
3105,3105,202.7064169
3106,3106,206.9861316
3107,3107,203.9805142
3108,3108,209.2482163
3109,3109,213.8801922
3110,3110,201.1993977
3111,3111,198.4763325
3112,3112,192.876155
3113,3113,210.1286436
3114,3114,214.4014129
3115,3115,205.9554685
3116,3116,194.7933653
3117,3117,196.2894087
3118,3118,190.6819046
3119,3119,146.6540639
3120,3120,158.2511245
3121,3121,146.1727622
3122,3122,148.0533929
3123,3123,137.2803882
3124,3124,142.4659514
3125,3125,136.1247989
3126,3126,141.067637
3127,3127,126.7554254
3128,3128,122.4134491
3129,3129,105.5828983
3130,3130,113.6718628
3131,3131,124.7578286
3132,3132,139.396728
3133,3133,138.5445935
3134,3134,150.725419
3135,3135,177.2794227
3136,3136,188.850218
3137,3137,218.0335972
3138,3138,205.0323357
3139,3139,205.8252998
3140,3140,204.8000469
3141,3141,230.4528763
3142,3142,225.052582
3143,3143,217.382788
3144,3144,222.6052339
3145,3145,218.4922673
3146,3146,218.5653533
3147,3147,221.4491854
3148,3148,224.1461847
3149,3149,215.4377469
3150,3150,223.7121476
3151,3151,210.1438888
3152,3152,200.6537043
3153,3153,204.2896332
3154,3154,220.1178969
3155,3155,199.9832702
3156,3156,190.2919376
3157,3157,182.6290823
3158,3158,179.1212787
3159,3159,169.1227481
3160,3160,165.3144119
3161,3161,166.2982245
3162,3162,173.7405017
3163,3163,154.5073185
3164,3164,145.067012
3165,3165,134.317841
3166,3166,127.2125947
3167,3167,118.0091613
3168,3168,113.4987219
3169,3169,111.9341512
3170,3170,114.6536297
3171,3171,110.2387385
3172,3172,118.0227527
3173,3173,127.2094545
3174,3174,152.3370393
3175,3175,162.1728162
3176,3176,158.6573358
3177,3177,166.4312379
3178,3178,182.3068458
3179,3179,173.389711
3180,3180,151.3569076
3181,3181,148.976032
3182,3182,142.0005794
3183,3183,154.4695426
3184,3184,158.3564435
3185,3185,176.4501485
3186,3186,166.5642376
3187,3187,180.3503698
3188,3188,182.3050215
3189,3189,172.2718813
3190,3190,171.2075808
3191,3191,169.5638059
3192,3192,165.362958
3193,3193,165.1789371
3194,3194,171.2723102
3195,3195,174.5810686
3196,3196,164.4524305
3197,3197,175.7810291
3198,3198,170.4917599
3199,3199,165.9051855
3200,3200,172.4913409
3201,3201,152.0709591
3202,3202,138.1371039
3203,3203,134.2037062
3204,3204,123.5421658
3205,3205,121.8517082
3206,3206,121.0868236
3207,3207,110.9802
3208,3208,108.3912111
3209,3209,108.7272833
3210,3210,108.4410316
3211,3211,95.15308664
3212,3212,98.57946643
3213,3213,113.7792982
3214,3214,114.3497523
3215,3215,131.5324505
3216,3216,140.0585639
3217,3217,140.2834455
3218,3218,159.712712
3219,3219,170.485102
3220,3220,180.6037749
3221,3221,191.2880254
3222,3222,188.4683623
3223,3223,203.0482445
3224,3224,205.0074337
3225,3225,195.6022424
3226,3226,196.9366785
3227,3227,202.4225117
3228,3228,200.0111049
3229,3229,202.7745597
3230,3230,206.2662443
3231,3231,199.8799028
3232,3232,189.06391
3233,3233,188.3494981
3234,3234,181.4705926
3235,3235,159.0699287
3236,3236,172.5337748
3237,3237,165.1744087
3238,3238,158.6379379
3239,3239,154.2142076
3240,3240,141.7371499
3241,3241,147.207872
3242,3242,143.6131585
3243,3243,131.1468813
3244,3244,123.9113006
3245,3245,122.0461645
3246,3246,125.0890718
3247,3247,103.5517181
3248,3248,97.70644737
3249,3249,96.51747856
3250,3250,102.7831403
3251,3251,105.1989038
3252,3252,95.53392141
3253,3253,152.5140709
3254,3254,169.7058404
3255,3255,147.115487
3256,3256,150.5290177
3257,3257,164.0118571
3258,3258,165.6965024
3259,3259,176.4310741
3260,3260,181.5044782
3261,3261,179.6567926
3262,3262,187.5402187
3263,3263,182.6879443
3264,3264,184.6299032
3265,3265,199.9869053
3266,3266,200.1367604
3267,3267,197.6201456
3268,3268,194.2994952
3269,3269,196.4088077
3270,3270,198.9342703
3271,3271,192.0278085
3272,3272,192.0514318
3273,3273,202.7917706
3274,3274,204.3161151
3275,3275,201.6298743
3276,3276,198.6610116
3277,3277,205.3166114
3278,3278,212.2848734
3279,3279,215.8902384
3280,3280,172.050554
3281,3281,182.3336534
3282,3282,178.9027369
3283,3283,136.5111548
3284,3284,142.8181744
3285,3285,115.1808173
3286,3286,150.6647752
3287,3287,131.203705
3288,3288,133.324348
3289,3289,136.2423195
3290,3290,133.5999613
3291,3291,132.6183856
3292,3292,122.3238893
3293,3293,130.2210235
3294,3294,130.6872265
3295,3295,130.4017177
3296,3296,147.928693
3297,3297,142.3542725
3298,3298,133.2637605
3299,3299,154.6603796
3300,3300,145.7785467
3301,3301,147.2952941
3302,3302,164.0474023
3303,3303,159.5299657
3304,3304,157.7308275
3305,3305,163.5782943
3306,3306,174.6387415
3307,3307,169.0031126
3308,3308,174.2826376
3309,3309,183.7515513
3310,3310,176.0345698
3311,3311,181.9153142
3312,3312,194.6474393
3313,3313,191.3828374
3314,3314,195.7038151
3315,3315,202.6093278
3316,3316,203.8584057
3317,3317,201.5540372
3318,3318,194.2420711
3319,3319,211.0987904
3320,3320,199.2252155
3321,3321,207.7016684
3322,3322,210.5254371
3323,3323,217.2977563
3324,3324,194.0101236
3325,3325,202.0552914
3326,3326,180.5044767
3327,3327,175.212338
3328,3328,166.0733106
3329,3329,156.1306198
3330,3330,154.5469824
3331,3331,163.6036939
3332,3332,138.6792293
3333,3333,119.3360911
3334,3334,120.0179974
3335,3335,114.6788665
3336,3336,117.4190935
3337,3337,109.253007
3338,3338,112.7703474
3339,3339,112.689494
3340,3340,112.5824741
3341,3341,118.133271
3342,3342,112.8168548
3343,3343,127.5881725
3344,3344,153.8086488
3345,3345,168.2060032
3346,3346,168.2314246
3347,3347,175.2173247
3348,3348,147.8149353
3349,3349,172.0440945
3350,3350,171.936994
3351,3351,163.4700934
3352,3352,172.7871729
3353,3353,167.1801899
3354,3354,165.7677409
3355,3355,178.9254091
3356,3356,181.396319
3357,3357,185.3167141
3358,3358,182.7818117
3359,3359,185.4206121
3360,3360,188.961834
3361,3361,196.4799185
3362,3362,192.0739974
3363,3363,196.120451
3364,3364,196.1710792
3365,3365,193.6567067
3366,3366,191.9890387
3367,3367,164.106344
3368,3368,164.0145154
3369,3369,148.6419823
3370,3370,141.0946412
3371,3371,135.839057
3372,3372,133.8760082
3373,3373,103.6598502
3374,3374,107.2956597
3375,3375,106.7421051
3376,3376,102.5652981
3377,3377,97.44173649
3378,3378,97.86081325
3379,3379,105.7198315
3380,3380,100.6138245
3381,3381,101.5068194
3382,3382,98.03717155
3383,3383,105.2494767
3384,3384,78.30288991
3385,3385,117.7078853
3386,3386,121.9399736
3387,3387,130.9916022
3388,3388,140.1044396
3389,3389,140.917498
3390,3390,142.0139904
3391,3391,137.1698225
3392,3392,168.2100782
3393,3393,180.8004829
3394,3394,172.9441509
3395,3395,177.7591977
3396,3396,175.2913223
3397,3397,189.6025902
3398,3398,174.03234
3399,3399,185.0679098
3400,3400,190.4532233
3401,3401,204.7912525
3402,3402,209.9388615
3403,3403,190.3176397
3404,3404,201.5678316
3405,3405,191.647331
3406,3406,202.5004544
3407,3407,201.6298339
3408,3408,199.0359493
3409,3409,192.7606007
3410,3410,186.2167081
3411,3411,208.8787931
3412,3412,194.1174152
3413,3413,196.5687861
3414,3414,180.4549714
3415,3415,189.7726959
3416,3416,159.5776287
3417,3417,162.7953457
3418,3418,157.1718801
3419,3419,116.238667
3420,3420,76.91275302
3421,3421,165.7538893
3422,3422,76.39926121
3423,3423,78.68523222
3424,3424,73.8615986
3425,3425,70.01254055
3426,3426,69.21443913
3427,3427,104.6648471
3428,3428,100.2590175
3429,3429,106.3431806
3430,3430,161.5608682
3431,3431,148.6392717
3432,3432,154.6332787
3433,3433,147.2421086
3434,3434,164.5238997
3435,3435,168.6487528
3436,3436,152.4475364
3437,3437,164.7965347
3438,3438,188.7711338
3439,3439,182.954266
3440,3440,182.6999075
3441,3441,185.8529365
3442,3442,187.8978734
3443,3443,196.9403109
3444,3444,200.4043989
3445,3445,198.1342896
3446,3446,185.2575447
3447,3447,189.5694186
3448,3448,201.3836077
3449,3449,201.4573775
3450,3450,204.3243793
3451,3451,191.8336237
3452,3452,203.9618462
3453,3453,212.050368
3454,3454,214.2671396
3455,3455,219.6772659
3456,3456,216.1360712
3457,3457,208.1266585
3458,3458,214.9291582
3459,3459,176.2468509
3460,3460,173.5081098
3461,3461,124.1655933
3462,3462,145.036063
3463,3463,125.29137
3464,3464,128.6465
3465,3465,135.5983396
3466,3466,135.4280208
3467,3467,134.6254726
3468,3468,132.7364569
3469,3469,122.1521596
3470,3470,129.2014627
3471,3471,138.6847225
3472,3472,130.6866121
3473,3473,136.2028604
3474,3474,123.9915154
3475,3475,134.4105547
3476,3476,153.515951
3477,3477,143.8835808
3478,3478,146.5385712
3479,3479,147.652453
3480,3480,150.9919772
3481,3481,153.0116165
3482,3482,168.0671809
3483,3483,177.0786871
3484,3484,164.1064058
3485,3485,172.5138118
3486,3486,161.6476876
3487,3487,171.2246247
3488,3488,190.8237942
3489,3489,207.2197601
3490,3490,192.7857351
3491,3491,195.5692065
3492,3492,202.5374329
3493,3493,206.1473419
3494,3494,202.5267795
3495,3495,208.9471855
3496,3496,202.4067462
3497,3497,220.7631589
3498,3498,205.5631967
3499,3499,217.461996
3500,3500,191.0158666
3501,3501,202.8333712
3502,3502,187.9239809
3503,3503,156.9618167
3504,3504,161.2298686
3505,3505,168.0532886
3506,3506,155.5291583
3507,3507,143.1240588
3508,3508,133.2752341
3509,3509,143.8218688
3510,3510,118.6624102
3511,3511,121.3367589
3512,3512,116.352553
3513,3513,116.9228522
3514,3514,113.6906343
3515,3515,111.112895
3516,3516,111.4719716
3517,3517,116.6458522
3518,3518,117.515913
3519,3519,138.6068218
3520,3520,141.4883025
3521,3521,159.0689449
3522,3522,144.5002387
3523,3523,165.4855353
3524,3524,176.1190787
3525,3525,151.0413648
3526,3526,169.4496764
3527,3527,160.5575343
3528,3528,167.3609186
3529,3529,168.5510152
3530,3530,163.9464476
3531,3531,167.1050739
3532,3532,169.1588864
3533,3533,182.9648119
3534,3534,180.0045255
3535,3535,191.9410201
3536,3536,183.2822439
3537,3537,189.7658047
3538,3538,190.5684124
3539,3539,192.4088137
3540,3540,196.654554
3541,3541,191.2236132
3542,3542,195.0947892
3543,3543,192.4832731
3544,3544,171.0778364
3545,3545,147.2587208
3546,3546,147.9851975
3547,3547,143.1883897
3548,3548,135.3154027
3549,3549,132.6526311
3550,3550,105.3241145
3551,3551,97.3970217
3552,3552,91.27334464
3553,3553,86.54167454
3554,3554,87.48168903
3555,3555,102.4227985
3556,3556,111.774495
3557,3557,127.2726345
3558,3558,131.5220914
3559,3559,143.6284279
3560,3560,154.9732939
3561,3561,162.7888158
3562,3562,183.8096011
3563,3563,179.1475435
3564,3564,170.5689342
3565,3565,172.8923291
3566,3566,173.0426177
3567,3567,185.163431
3568,3568,190.4612895
3569,3569,199.0004453
3570,3570,195.2388479
3571,3571,185.1764314
3572,3572,190.0038655
3573,3573,185.1351542
3574,3574,188.9208314
3575,3575,205.6583693
3576,3576,191.6558228
3577,3577,200.5257359
3578,3578,200.9614431
3579,3579,202.327633
3580,3580,195.8521249
3581,3581,188.1696556
3582,3582,170.004354
3583,3583,155.5591528
3584,3584,150.1830818
3585,3585,144.0881837
3586,3586,149.0649924
3587,3587,146.7528462
3588,3588,144.43062
3589,3589,143.5306105
3590,3590,142.3893108
3591,3591,131.9036642
3592,3592,127.5847454
3593,3593,123.9844907
3594,3594,114.9318359
3595,3595,109.3337079
3596,3596,104.7768429
3597,3597,78.72842095
3598,3598,88.79896943
3599,3599,99.52904253
3600,3600,97.53849505
3601,3601,110.9375777
3602,3602,124.9247475
3603,3603,136.4131447
3604,3604,142.1613975
3605,3605,153.9160196
3606,3606,161.54486
3607,3607,170.0764961
3608,3608,182.9104616
3609,3609,185.4691167
3610,3610,185.9455099
3611,3611,179.0079631
3612,3612,187.8025015
3613,3613,183.6154297
3614,3614,192.7800289
3615,3615,182.6806747
3616,3616,184.528193
3617,3617,179.1249562
3618,3618,189.8641879
3619,3619,168.2816512
3620,3620,180.8324584
3621,3621,189.332464
3622,3622,197.4790024
3623,3623,194.8046097
3624,3624,169.5457074
3625,3625,169.735935
3626,3626,162.090746
3627,3627,155.47736
3628,3628,143.1193889
3629,3629,140.6196933
3630,3630,141.8460931
3631,3631,129.5306399
3632,3632,116.8665967
3633,3633,111.6542785
3634,3634,111.1735111
3635,3635,101.1653192
3636,3636,98.27935195
3637,3637,98.42046126
3638,3638,96.65003825
3639,3639,107.3836829
3640,3640,111.95991
3641,3641,112.4585691
3642,3642,115.6407712
3643,3643,117.9620637
3644,3644,120.0496077
3645,3645,134.4821676
3646,3646,153.5259867
3647,3647,152.7695567
3648,3648,159.8433519
3649,3649,152.7131678
3650,3650,137.1934958
3651,3651,162.7415923
3652,3652,167.9052114
3653,3653,151.9341519
3654,3654,157.1957522
3655,3655,146.9198268
3656,3656,157.7372661
3657,3657,161.2354172
3658,3658,162.5684978
3659,3659,171.8650311
3660,3660,162.7940198
3661,3661,168.2350919
3662,3662,177.9988482
3663,3663,180.903591
3664,3664,186.3483178
3665,3665,179.5864306
3666,3666,165.8167563
3667,3667,154.2977927
3668,3668,150.0486471
3669,3669,143.3110444
3670,3670,132.6340284
3671,3671,128.4647086
3672,3672,121.9478916
3673,3673,110.3113898
3674,3674,105.4495268
3675,3675,92.67324028
3676,3676,96.32676425
3677,3677,93.37788243
3678,3678,88.62876143
3679,3679,90.2033282
3680,3680,84.39936721
3681,3681,101.6886271
3682,3682,108.704463
3683,3683,106.8662205
3684,3684,110.4161949
3685,3685,127.400861
3686,3686,152.5395757
3687,3687,151.9374324
3688,3688,164.8734405
3689,3689,172.0095408
3690,3690,184.4322056
3691,3691,183.0562649
